timestamps,TP9,AF7,AF8,TP10
1714655710.977,-31.738,-48.340,-26.367,-30.273
1714655710.981,-31.250,-57.129,-19.531,-28.809
1714655710.985,-29.785,-49.316,-17.578,-21.484
1714655710.989,-29.297,-43.457,-25.391,-23.926
1714655710.992,-35.156,-35.645,-38.086,-37.109
1714655710.996,-39.062,-22.949,-46.387,-42.969
1714655711.000,-36.133,-25.879,-45.898,-48.340
1714655711.004,-33.203,-32.715,-43.945,-43.457
1714655711.008,-40.039,-39.551,-42.969,-42.969
1714655711.012,-39.062,-44.922,-38.086,-39.551
1714655711.016,-34.668,-52.246,-25.879,-23.438
1714655711.019,-31.250,-57.129,-20.996,-18.555
1714655711.023,-29.297,-50.781,-26.367,-25.879
1714655711.027,-26.855,-39.551,-31.738,-30.273
1714655711.031,-31.738,-26.367,-42.480,-41.016
1714655711.035,-39.551,-23.438,-49.805,-55.664
1714655711.051,-43.457,-26.367,-46.875,-60.059
1714655711.055,-40.527,-30.762,-43.945,-53.223
1714655711.059,-36.133,-42.969,-39.551,-44.922
1714655711.063,-34.180,-51.270,-29.297,-40.039
1714655711.067,-27.832,-54.688,-23.926,-36.133
1714655711.071,-22.949,-47.363,-27.832,-38.086
1714655711.075,-19.043,-38.574,-31.738,-43.457
1714655711.078,-18.555,-33.691,-33.203,-42.480
1714655711.082,-23.438,-25.879,-38.086,-42.480
1714655711.086,-31.250,-22.461,-42.969,-43.945
1714655711.090,-40.039,-28.809,-41.992,-45.898
1714655711.094,-36.621,-32.715,-34.668,-40.527
1714655711.096,-24.414,-35.645,-25.391,-37.598
1714655711.100,-20.508,-40.527,-19.043,-30.273
1714655711.104,-16.602,-37.109,-20.020,-25.391
1714655711.108,-14.648,-31.250,-23.926,-21.973
1714655711.112,-17.578,-30.762,-26.855,-22.949
1714655711.116,-17.090,-22.461,-34.180,-31.738
1714655711.120,-19.531,-24.414,-40.527,-39.551
1714655711.123,-31.250,-34.180,-38.574,-45.410
1714655711.127,-42.969,-44.434,-38.086,-43.457
1714655711.131,-39.062,-47.852,-35.645,-41.992
1714655711.135,-34.180,-41.504,-32.715,-43.945
1714655711.139,-35.156,-34.180,-24.902,-34.180
1714655711.142,-31.250,-31.250,-22.949,-30.273
1714655711.146,-20.996,-21.973,-26.855,-31.250
1714655711.150,-17.090,-17.090,-31.738,-38.086
1714655711.154,-17.578,-20.508,-41.016,-47.363
1714655711.158,-27.832,-27.832,-44.922,-48.828
1714655711.162,-36.133,-34.668,-41.016,-49.805
1714655711.166,-36.133,-41.504,-37.109,-50.781
1714655711.169,-36.621,-54.199,-34.668,-44.434
1714655711.173,-32.227,-54.199,-32.715,-42.969
1714655711.177,-20.508,-45.898,-30.762,-45.898
1714655711.181,-21.973,-36.621,-27.344,-35.156
1714655711.185,-28.809,-32.715,-27.832,-33.691
1714655711.187,-27.832,-33.203,-35.156,-38.086
1714655711.191,-30.762,-27.344,-39.062,-41.016
1714655711.195,-40.039,-32.715,-41.016,-43.457
1714655711.199,-41.016,-41.504,-41.992,-40.527
1714655711.203,-43.457,-49.805,-40.527,-37.109
1714655711.207,-43.457,-46.875,-36.133,-35.156
1714655711.211,-34.668,-45.410,-35.156,-37.109
1714655711.214,-33.203,-44.922,-34.668,-40.527
1714655711.218,-33.691,-32.715,-31.250,-39.551
1714655711.222,-40.527,-24.414,-34.180,-38.574
1714655711.226,-44.922,-28.320,-35.156,-40.039
1714655711.230,-42.969,-33.691,-36.621,-42.480
1714655711.231,-45.898,-41.504,-39.062,-47.852
1714655711.235,-47.852,-40.527,-37.109,-45.410
1714655711.239,-40.039,-38.574,-33.691,-37.598
1714655711.243,-32.715,-42.480,-32.227,-33.691
1714655711.247,-31.738,-38.086,-32.715,-38.574
1714655711.251,-20.508,-30.762,-31.738,-40.039
1714655711.255,-18.555,-21.973,-29.297,-35.156
1714655711.258,-21.973,-20.996,-27.832,-35.645
1714655711.262,-32.715,-29.297,-34.668,-41.504
1714655711.266,-34.180,-33.691,-40.527,-44.434
1714655711.270,-38.086,-42.969,-45.410,-53.223
1714655711.274,-41.016,-50.781,-46.875,-59.570
1714655711.276,-30.762,-48.828,-41.504,-48.828
1714655711.280,-23.438,-42.969,-32.227,-36.621
1714655711.284,-23.926,-37.598,-28.320,-33.203
1714655711.288,-25.879,-34.180,-32.227,-38.086
1714655711.292,-20.508,-26.855,-33.203,-39.551
1714655711.296,-24.414,-13.672,-31.738,-35.645
1714655711.300,-38.574,-23.926,-36.133,-42.480
1714655711.303,-42.969,-41.016,-39.551,-50.781
1714655711.307,-38.574,-44.434,-38.086,-46.875
1714655711.311,-31.250,-37.598,-30.762,-35.645
1714655711.315,-29.785,-32.227,-31.738,-29.785
1714655711.319,-32.227,-33.203,-31.738,-26.367
1714655711.322,-35.156,-32.715,-32.715,-32.227
1714655711.326,-35.156,-22.949,-32.227,-41.504
1714655711.330,-31.738,-17.090,-33.691,-35.645
1714655711.334,-31.738,-21.973,-36.621,-28.320
1714655711.338,-32.227,-27.344,-36.133,-36.621
1714655711.342,-29.785,-29.785,-36.133,-39.062
1714655711.346,-26.367,-40.039,-35.156,-26.855
1714655711.349,-20.508,-47.363,-30.762,-16.113
1714655711.353,-24.902,-43.457,-23.438,-13.184
1714655711.357,-29.785,-34.180,-26.367,-22.461
1714655711.361,-33.203,-27.832,-31.250,-30.762
1714655711.365,-33.691,-24.902,-36.133,-34.180
1714655711.366,-34.668,-24.414,-41.504,-47.852
1714655711.370,-41.992,-27.344,-47.852,-58.594
1714655711.374,-35.645,-35.156,-47.852,-46.875
1714655711.378,-26.367,-47.363,-39.062,-32.715
1714655711.382,-21.973,-53.223,-29.785,-29.785
1714655711.386,-19.043,-49.316,-25.391,-25.879
1714655711.390,-21.484,-42.480,-24.414,-20.020
1714655711.393,-31.738,-37.598,-27.832,-28.320
1714655711.397,-36.621,-31.250,-39.062,-44.922
1714655711.401,-35.156,-19.531,-43.457,-50.781
1714655711.405,-42.969,-16.602,-43.945,-55.664
1714655711.409,-50.781,-27.832,-46.387,-59.570
1714655711.426,-50.293,-37.598,-40.527,-54.688
1714655711.430,-38.086,-40.039,-30.762,-35.156
1714655711.434,-24.902,-46.387,-28.320,-19.043
1714655711.438,-23.438,-50.293,-21.484,-21.973
1714655711.442,-27.832,-42.969,-23.926,-26.367
1714655711.446,-32.227,-29.785,-32.715,-24.902
1714655711.450,-41.016,-22.461,-40.527,-40.039
1714655711.453,-53.711,-27.832,-52.246,-63.477
1714655711.457,-50.293,-29.297,-57.129,-62.500
1714655711.461,-42.480,-32.227,-48.828,-55.664
1714655711.465,-44.434,-40.527,-36.621,-53.223
1714655711.469,-36.133,-44.434,-26.855,-39.551
1714655711.472,-28.809,-44.434,-20.996,-29.297
1714655711.476,-25.391,-39.062,-17.578,-25.391
1714655711.480,-26.855,-29.785,-23.438,-27.344
1714655711.484,-30.762,-21.973,-32.715,-30.273
1714655711.488,-42.480,-26.855,-41.992,-34.668
1714655711.492,-55.664,-28.809,-47.363,-43.457
1714655711.496,-58.594,-33.203,-51.758,-46.387
1714655711.499,-52.734,-43.457,-45.898,-46.875
1714655711.503,-42.480,-48.828,-34.180,-38.574
1714655711.507,-35.645,-46.875,-29.785,-22.461
1714655711.511,-26.367,-40.527,-20.020,-14.648
1714655711.515,-9.766,-33.203,-15.137,-11.230
1714655711.517,-6.348,-22.949,-18.555,-13.672
1714655711.521,-14.648,-14.160,-26.855,-27.832
1714655711.525,-27.832,-15.625,-44.922,-39.062
1714655711.529,-41.504,-20.996,-48.340,-48.340
1714655711.533,-47.852,-24.902,-45.898,-56.641
1714655711.537,-54.688,-35.156,-52.734,-57.129
1714655711.541,-59.082,-47.363,-46.387,-53.711
1714655711.544,-51.270,-56.641,-33.203,-45.898
1714655711.548,-40.039,-56.152,-27.344,-36.621
1714655711.552,-28.320,-44.922,-27.344,-31.250
1714655711.556,-21.484,-33.691,-28.809,-30.273
1714655711.560,-23.438,-23.926,-30.273,-35.156
1714655711.562,-31.250,-21.973,-40.039,-42.969
1714655711.566,-41.504,-24.414,-50.293,-52.246
1714655711.570,-48.340,-32.227,-52.734,-60.059
1714655711.574,-42.969,-40.527,-51.270,-57.617
1714655711.578,-42.969,-44.922,-46.387,-48.828
1714655711.582,-47.852,-48.828,-36.133,-42.480
1714655711.586,-42.480,-53.711,-31.738,-35.156
1714655711.589,-30.273,-47.363,-30.273,-26.367
1714655711.593,-20.996,-36.133,-31.738,-19.043
1714655711.597,-16.113,-26.855,-29.785,-15.625
1714655711.601,-18.555,-24.414,-30.762,-24.414
1714655711.605,-34.668,-31.250,-34.668,-36.133
1714655711.606,-43.457,-32.715,-39.062,-41.016
1714655711.610,-40.527,-31.738,-36.133,-44.434
1714655711.614,-44.434,-44.434,-31.738,-48.828
1714655711.618,-50.781,-49.316,-31.738,-47.852
1714655711.622,-50.781,-45.410,-34.668,-41.016
1714655711.626,-41.992,-32.227,-30.273,-40.039
1714655711.630,-28.809,-25.391,-28.809,-33.691
1714655711.633,-11.230,-17.578,-29.785,-20.508
1714655711.637,-12.695,-11.230,-31.250,-25.391
1714655711.641,-24.902,-16.602,-40.527,-34.180
1714655711.645,-42.969,-26.367,-50.293,-41.992
1714655711.649,-48.340,-34.180,-44.434,-48.828
1714655711.651,-38.086,-44.434,-36.621,-49.316
1714655711.655,-42.969,-53.223,-33.203,-46.875
1714655711.659,-41.992,-50.293,-30.762,-43.945
1714655711.663,-30.273,-40.039,-29.785,-39.062
1714655711.667,-31.250,-35.156,-31.250,-35.156
1714655711.671,-32.227,-18.555,-36.133,-37.109
1714655711.675,-37.109,-11.719,-35.645,-41.504
1714655711.678,-47.363,-21.484,-39.551,-47.363
1714655711.682,-50.293,-26.367,-42.480,-56.152
1714655711.686,-54.688,-35.156,-37.109,-58.594
1714655711.690,-46.875,-42.480,-30.762,-49.316
1714655711.694,-35.645,-42.969,-24.414,-39.551
1714655711.696,-32.227,-41.992,-18.555,-31.250
1714655711.700,-23.926,-40.527,-19.043,-32.227
1714655711.704,-24.414,-34.180,-24.902,-36.133
1714655711.708,-29.785,-28.320,-31.738,-33.691
1714655711.712,-24.414,-21.973,-34.180,-32.715
1714655711.716,-29.785,-23.438,-41.016,-35.645
1714655711.720,-41.016,-37.109,-40.527,-38.086
1714655711.723,-38.574,-43.945,-33.691,-36.133
1714655711.727,-30.273,-49.805,-34.180,-37.109
1714655711.731,-26.855,-44.434,-26.367,-25.391
1714655711.735,-11.719,-30.273,-23.438,-6.348
1714655711.739,-7.324,-33.691,-19.043,-5.371
1714655711.756,-34.668,-40.039,-12.695,-17.578
1714655711.760,-46.875,-34.668,-20.996,-28.809
1714655711.764,-43.945,-32.227,-22.461,-28.320
1714655711.768,-48.828,-36.621,-25.391,-33.203
1714655711.772,-50.293,-44.434,-34.180,-38.574
1714655711.776,-51.270,-46.387,-35.156,-34.180
1714655711.780,-50.293,-46.387,-29.785,-34.668
1714655711.783,-46.387,-48.340,-20.996,-32.227
1714655711.787,-40.527,-49.316,-15.625,-26.367
1714655711.791,-31.250,-50.293,-11.719,-15.625
1714655711.795,-28.320,-46.875,-14.160,-13.672
1714655711.799,-31.250,-46.387,-23.926,-23.926
1714655711.802,-32.715,-44.434,-32.227,-33.203
1714655711.806,-34.180,-34.668,-39.062,-34.180
1714655711.810,-35.645,-32.715,-40.527,-35.156
1714655711.814,-38.086,-37.598,-40.527,-41.016
1714655711.818,-31.250,-41.992,-38.574,-41.016
1714655711.822,-29.785,-41.016,-29.785,-41.016
1714655711.826,-35.645,-43.945,-25.391,-38.086
1714655711.829,-34.668,-47.852,-21.973,-34.180
1714655711.833,-39.551,-48.340,-20.020,-34.180
1714655711.837,-36.621,-42.969,-23.438,-31.738
1714655711.841,-33.203,-34.180,-30.273,-30.273
1714655711.845,-34.180,-34.668,-35.645,-34.180
1714655711.846,-38.574,-37.598,-40.039,-43.945
1714655711.850,-41.016,-38.574,-43.945,-51.270
1714655711.854,-33.203,-37.598,-38.086,-41.992
1714655711.858,-30.762,-41.016,-33.691,-34.668
1714655711.862,-25.879,-44.434,-30.762,-32.715
1714655711.866,-26.367,-39.551,-28.320,-28.809
1714655711.870,-36.621,-38.574,-30.273,-33.691
1714655711.873,-37.598,-42.969,-33.203,-38.086
1714655711.877,-36.621,-46.875,-37.109,-34.668
1714655711.881,-40.527,-41.992,-42.969,-34.180
1714655711.885,-39.551,-32.227,-45.898,-36.621
1714655711.889,-35.645,-34.668,-44.434,-39.062
1714655711.892,-28.809,-41.504,-39.551,-36.133
1714655711.896,-18.555,-37.598,-33.203,-31.250
1714655711.900,-14.648,-38.574,-28.809,-26.367
1714655711.904,-11.719,-40.527,-25.391,-18.555
1714655711.908,-13.184,-39.551,-22.949,-19.043
1714655711.912,-16.602,-33.691,-23.926,-13.672
1714655711.916,-13.184,-33.203,-33.203,-8.301
1714655711.919,-18.555,-34.180,-38.086,-14.648
1714655711.923,-21.973,-33.203,-35.645,-17.578
1714655711.927,-24.902,-40.039,-33.691,-18.555
1714655711.931,-30.762,-40.527,-33.203,-22.461
1714655711.935,-25.879,-38.086,-33.203,-26.855
1714655711.936,-18.555,-34.180,-30.273,-23.438
1714655711.940,-21.973,-31.738,-30.273,-22.949
1714655711.944,-27.344,-36.133,-35.156,-28.809
1714655711.948,-32.715,-43.457,-41.992,-35.645
1714655711.952,-36.621,-41.016,-45.410,-41.992
1714655711.956,-38.086,-33.691,-43.945,-41.504
1714655711.960,-43.945,-39.062,-42.969,-41.504
1714655711.963,-42.480,-43.457,-37.598,-41.016
1714655711.967,-41.992,-43.457,-34.180,-39.062
1714655711.971,-40.527,-41.016,-33.203,-37.109
1714655711.975,-32.227,-32.715,-31.250,-35.645
1714655711.979,-36.133,-30.762,-36.621,-40.039
1714655711.981,-36.621,-32.715,-41.504,-40.039
1714655711.985,-33.203,-34.668,-49.316,-38.086
1714655711.989,-36.133,-42.480,-56.152,-42.480
1714655711.993,-30.273,-36.133,-51.758,-39.551
1714655711.997,-26.367,-36.621,-42.480,-31.738
1714655712.001,-31.250,-39.062,-41.992,-34.180
1714655712.005,-37.598,-41.992,-39.062,-40.039
1714655712.008,-36.621,-48.828,-32.715,-38.574
1714655712.012,-30.273,-42.480,-36.621,-37.109
1714655712.016,-30.273,-37.109,-43.945,-43.457
1714655712.020,-33.691,-41.992,-42.969,-41.992
1714655712.024,-31.250,-40.527,-40.527,-38.574
1714655712.026,-24.414,-34.180,-42.969,-43.945
1714655712.030,-28.320,-34.668,-39.062,-41.504
1714655712.034,-31.250,-38.086,-33.203,-39.551
1714655712.038,-37.109,-42.480,-30.762,-42.969
1714655712.042,-48.828,-47.852,-31.250,-43.945
1714655712.046,-49.316,-39.062,-35.156,-41.504
1714655712.050,-39.062,-32.715,-38.574,-35.645
1714655712.053,-41.504,-31.250,-40.527,-36.621
1714655712.057,-40.527,-25.879,-43.457,-41.504
1714655712.061,-37.109,-30.762,-41.992,-36.133
1714655712.065,-39.062,-38.574,-36.621,-32.715
1714655712.069,-37.109,-42.480,-36.133,-34.668
1714655712.070,-37.109,-44.922,-37.109,-35.645
1714655712.074,-37.109,-39.062,-34.180,-36.133
1714655712.078,-40.527,-31.738,-36.621,-31.250
1714655712.082,-40.527,-29.785,-39.062,-31.738
1714655712.086,-34.668,-30.762,-41.504,-35.156
1714655712.090,-36.133,-26.855,-39.551,-36.621
1714655712.094,-40.527,-33.691,-36.621,-37.598
1714655712.097,-41.016,-41.992,-36.621,-33.691
1714655712.101,-37.109,-44.434,-34.180,-30.273
1714655712.105,-34.180,-44.434,-31.738,-25.879
1714655712.109,-33.691,-38.574,-30.273,-21.484
1714655712.113,-30.273,-30.762,-27.832,-21.484
1714655712.117,-33.203,-33.203,-32.715,-30.273
1714655712.121,-26.367,-36.621,-36.133,-31.738
1714655712.125,-15.137,-28.809,-31.738,-24.902
1714655712.129,-16.602,-29.297,-34.180,-28.320
1714655712.133,-21.484,-37.598,-31.738,-22.949
1714655712.137,-24.902,-41.992,-26.367,-17.578
1714655712.141,-27.832,-45.898,-30.762,-26.367
1714655712.144,-26.367,-43.457,-34.668,-27.832
1714655712.148,-23.438,-37.598,-33.203,-31.738
1714655712.152,-29.785,-34.180,-31.738,-32.227
1714655712.156,-35.156,-34.668,-35.156,-30.273
1714655712.160,-38.574,-41.992,-40.039,-38.086
1714655712.175,-41.016,-49.805,-39.062,-41.504
1714655712.179,-39.062,-48.828,-38.086,-33.203
1714655712.183,-39.062,-51.270,-36.621,-31.738
1714655712.187,-44.922,-51.758,-34.180,-34.668
1714655712.191,-48.340,-46.875,-35.645,-41.504
1714655712.195,-47.363,-45.410,-36.621,-45.410
1714655712.199,-44.434,-41.992,-41.016,-48.340
1714655712.202,-43.457,-41.504,-44.922,-46.387
1714655712.206,-36.621,-38.086,-45.410,-42.969
1714655712.210,-36.621,-38.086,-43.457,-44.922
1714655712.214,-35.156,-36.133,-38.086,-44.922
1714655712.218,-33.691,-32.715,-35.156,-42.480
1714655712.220,-35.156,-34.668,-33.203,-41.504
1714655712.224,-37.109,-36.133,-31.738,-42.480
1714655712.228,-40.527,-40.527,-34.668,-41.016
1714655712.232,-42.480,-42.480,-39.551,-42.480
1714655712.236,-40.527,-37.598,-44.922,-41.992
1714655712.240,-37.598,-37.109,-47.363,-37.109
1714655712.244,-39.551,-42.480,-41.504,-37.598
1714655712.247,-47.363,-43.457,-38.086,-43.457
1714655712.251,-44.922,-41.504,-36.621,-40.527
1714655712.255,-36.133,-39.062,-32.715,-33.203
1714655712.259,-32.715,-34.668,-29.297,-24.902
1714655712.263,-30.273,-33.691,-30.762,-20.508
1714655712.266,-37.109,-35.156,-32.227,-30.273
1714655712.270,-43.457,-32.715,-36.621,-37.598
1714655712.274,-37.109,-35.156,-39.551,-38.574
1714655712.278,-31.738,-39.062,-36.133,-35.645
1714655712.282,-33.203,-38.574,-31.250,-27.344
1714655712.286,-28.320,-32.227,-27.832,-24.414
1714655712.290,-29.785,-32.715,-26.367,-25.391
1714655712.293,-36.621,-35.645,-32.715,-34.180
1714655712.297,-31.738,-33.203,-36.621,-40.039
1714655712.301,-30.762,-31.738,-29.785,-34.668
1714655712.305,-34.180,-27.832,-28.320,-34.180
1714655712.309,-34.180,-29.297,-34.668,-35.156
1714655712.311,-26.855,-29.785,-35.156,-27.832
1714655712.315,-16.113,-23.926,-33.203,-20.996
1714655712.319,-22.949,-28.320,-39.062,-28.809
1714655712.323,-30.762,-29.785,-38.086,-39.551
1714655712.327,-27.832,-28.320,-36.621,-40.039
1714655712.331,-27.344,-30.273,-38.574,-37.598
1714655712.335,-29.297,-35.645,-39.551,-40.039
1714655712.338,-38.086,-35.645,-38.086,-45.898
1714655712.342,-44.922,-38.574,-40.527,-51.270
1714655712.346,-44.922,-36.621,-41.992,-45.898
1714655712.350,-46.387,-32.227,-39.551,-41.016
1714655712.354,-42.969,-35.156,-36.621,-41.016
1714655712.356,-35.645,-30.762,-33.691,-36.133
1714655712.360,-32.715,-23.438,-31.250,-37.598
1714655712.364,-31.738,-30.273,-37.598,-41.504
1714655712.368,-31.738,-42.480,-43.457,-40.527
1714655712.372,-36.133,-45.898,-44.434,-42.969
1714655712.376,-38.574,-40.527,-40.039,-41.992
1714655712.380,-38.086,-36.621,-31.738,-36.621
1714655712.383,-41.992,-42.480,-30.273,-39.551
1714655712.387,-44.434,-40.527,-28.809,-43.457
1714655712.391,-42.480,-36.621,-32.227,-44.434
1714655712.395,-40.039,-36.621,-33.203,-40.527
1714655712.399,-40.527,-31.738,-31.250,-33.691
1714655712.401,-36.133,-34.668,-34.668,-39.551
1714655712.405,-33.691,-29.785,-34.180,-44.922
1714655712.409,-36.621,-25.391,-36.621,-47.852
1714655712.413,-37.109,-27.344,-42.480,-46.875
1714655712.417,-38.086,-34.180,-42.480,-44.922
1714655712.421,-35.156,-37.109,-42.480,-45.410
1714655712.425,-31.250,-35.645,-40.527,-45.898
1714655712.428,-23.926,-36.621,-35.156,-37.598
1714655712.432,-25.879,-35.156,-29.297,-31.738
1714655712.436,-36.133,-34.668,-29.785,-39.062
1714655712.440,-41.504,-37.109,-35.645,-47.363
1714655712.444,-38.086,-38.086,-34.180,-53.711
1714655712.446,-34.180,-34.180,-31.250,-52.246
1714655712.450,-33.203,-29.297,-33.203,-40.039
1714655712.454,-35.645,-33.203,-38.086,-37.598
1714655712.458,-39.551,-41.016,-36.621,-41.504
1714655712.462,-43.945,-45.898,-37.598,-44.922
1714655712.466,-46.387,-39.062,-40.039,-43.945
1714655712.470,-35.645,-33.203,-41.016,-35.645
1714655712.473,-31.738,-35.645,-38.086,-33.203
1714655712.477,-36.621,-43.457,-29.785,-34.180
1714655712.481,-34.180,-43.457,-21.973,-31.738
1714655712.485,-34.180,-39.062,-22.461,-31.738
1714655712.489,-25.391,-36.133,-23.926,-28.320
1714655712.491,-22.949,-27.832,-22.949,-22.949
1714655712.495,-27.344,-24.902,-30.273,-25.391
1714655712.499,-29.785,-31.250,-35.156,-35.156
1714655712.503,-32.227,-32.715,-35.156,-43.457
1714655712.507,-31.250,-32.227,-33.691,-39.551
1714655712.511,-38.574,-31.738,-36.133,-40.527
1714655712.515,-42.969,-35.645,-35.156,-43.457
1714655712.518,-38.086,-37.598,-34.180,-40.039
1714655712.522,-39.062,-34.668,-37.109,-39.062
1714655712.526,-42.480,-36.133,-36.621,-36.133
1714655712.530,-43.945,-31.250,-35.156,-36.133
1714655712.534,-47.852,-23.438,-32.227,-41.504
1714655712.551,-47.363,-28.809,-36.133,-45.410
1714655712.555,-38.574,-27.832,-35.156,-38.574
1714655712.559,-30.762,-23.438,-29.785,-36.133
1714655712.563,-32.715,-23.926,-32.715,-31.250
1714655712.567,-33.203,-28.809,-33.203,-27.344
1714655712.571,-28.320,-28.809,-34.668,-32.715
1714655712.575,-27.344,-28.320,-34.668,-26.367
1714655712.578,-26.855,-30.762,-32.227,-21.484
1714655712.582,-24.414,-29.785,-36.133,-25.391
1714655712.586,-24.414,-27.344,-38.574,-30.762
1714655712.590,-28.320,-28.320,-38.086,-35.645
1714655712.594,-26.367,-25.391,-37.109,-34.180
1714655712.596,-24.902,-27.344,-37.598,-38.574
1714655712.600,-24.902,-29.785,-38.086,-43.457
1714655712.604,-31.738,-33.691,-40.527,-47.363
1714655712.608,-40.527,-36.133,-42.969,-50.293
1714655712.612,-31.738,-33.691,-40.039,-43.945
1714655712.616,-23.926,-26.367,-32.227,-39.062
1714655712.620,-32.715,-30.273,-31.738,-42.480
1714655712.623,-33.691,-34.180,-29.297,-37.109
1714655712.627,-40.039,-38.086,-31.250,-39.062
1714655712.631,-44.922,-38.574,-34.180,-41.504
1714655712.635,-33.691,-30.273,-29.297,-34.668
1714655712.639,-30.762,-28.809,-29.785,-32.227
1714655712.642,-39.062,-32.227,-32.715,-34.180
1714655712.646,-45.898,-40.527,-37.109,-33.203
1714655712.650,-42.480,-45.898,-36.133,-31.250
1714655712.654,-28.320,-44.922,-32.227,-30.273
1714655712.658,-22.461,-38.574,-31.250,-28.320
1714655712.662,-15.625,-32.227,-25.879,-25.879
1714655712.666,-17.090,-37.598,-26.367,-29.297
1714655712.669,-22.461,-37.598,-30.762,-30.273
1714655712.673,-27.344,-32.715,-35.156,-34.180
1714655712.677,-33.203,-28.320,-31.738,-39.551
1714655712.681,-33.691,-28.809,-32.227,-39.551
1714655712.685,-41.016,-39.062,-36.621,-41.504
1714655712.686,-43.945,-41.016,-37.598,-40.527
1714655712.690,-39.551,-39.551,-37.109,-37.598
1714655712.694,-35.645,-39.551,-32.715,-36.133
1714655712.698,-33.203,-34.668,-32.227,-35.156
1714655712.702,-32.715,-30.762,-36.621,-37.598
1714655712.706,-32.715,-32.715,-33.691,-41.504
1714655712.710,-33.203,-32.715,-33.691,-45.898
1714655712.713,-39.062,-33.691,-33.691,-45.410
1714655712.717,-43.945,-36.133,-33.691,-43.945
1714655712.721,-42.969,-34.180,-34.668,-43.457
1714655712.725,-45.410,-36.133,-34.180,-45.410
1714655712.729,-44.922,-40.039,-40.527,-48.340
1714655712.732,-33.691,-37.109,-39.062,-42.480
1714655712.736,-31.738,-32.715,-33.203,-41.992
1714655712.740,-33.203,-40.527,-35.645,-42.969
1714655712.744,-32.227,-40.039,-37.109,-36.621
1714655712.748,-37.598,-39.062,-34.668,-37.109
1714655712.752,-32.715,-41.016,-36.621,-35.645
1714655712.756,-17.090,-36.133,-37.598,-25.391
1714655712.759,-19.043,-40.039,-34.668,-31.738
1714655712.763,-32.227,-41.504,-31.250,-40.039
1714655712.767,-36.133,-35.645,-29.785,-40.039
1714655712.771,-32.227,-31.738,-36.133,-41.016
1714655712.775,-27.832,-33.203,-35.645,-34.180
1714655712.777,-34.668,-43.457,-25.879,-31.738
1714655712.781,-44.922,-46.875,-23.438,-41.016
1714655712.785,-43.945,-44.434,-24.414,-44.434
1714655712.789,-40.039,-48.828,-26.367,-42.480
1714655712.793,-38.574,-46.387,-28.809,-45.410
1714655712.797,-29.297,-34.180,-30.762,-40.527
1714655712.801,-28.320,-33.203,-33.203,-34.668
1714655712.804,-32.227,-41.992,-36.621,-34.668
1714655712.808,-31.250,-40.039,-39.551,-34.668
1714655712.812,-37.109,-41.016,-39.551,-39.551
1714655712.816,-31.738,-46.387,-37.598,-41.992
1714655712.820,-39.062,-49.805,-39.062,-43.457
1714655712.822,-51.270,-55.176,-41.016,-44.434
1714655712.826,-42.480,-49.316,-41.992,-43.945
1714655712.830,-32.227,-41.016,-40.039,-41.504
1714655712.834,-25.391,-39.551,-40.039,-33.691
1714655712.838,-31.250,-41.992,-41.992,-38.086
1714655712.842,-37.598,-41.504,-39.551,-48.340
1714655712.846,-37.598,-41.992,-35.645,-43.457
1714655712.849,-39.062,-40.039,-29.785,-41.992
1714655712.853,-37.598,-36.133,-31.250,-40.527
1714655712.857,-35.645,-41.016,-36.133,-34.180
1714655712.861,-36.133,-42.480,-36.621,-30.762
1714655712.865,-33.691,-35.156,-39.551,-29.785
1714655712.867,-25.879,-31.250,-40.527,-29.785
1714655712.871,-21.973,-31.250,-39.062,-28.320
1714655712.875,-30.762,-36.133,-41.992,-37.598
1714655712.879,-31.250,-37.598,-45.898,-38.086
1714655712.883,-25.391,-37.598,-44.922,-27.832
1714655712.887,-30.762,-35.156,-42.969,-27.344
1714655712.891,-28.320,-35.156,-41.992,-26.855
1714655712.894,-32.715,-36.133,-39.551,-29.297
1714655712.898,-39.062,-33.691,-34.668,-33.203
1714655712.902,-37.598,-32.227,-32.715,-32.715
1714655712.906,-35.645,-30.273,-30.273,-27.832
1714655712.910,-30.273,-28.320,-27.832,-25.391
1714655712.926,-35.645,-29.297,-28.809,-31.250
1714655712.930,-39.551,-29.297,-32.715,-38.574
1714655712.934,-34.668,-31.250,-40.039,-44.434
1714655712.938,-34.668,-33.691,-40.039,-42.969
1714655712.942,-34.668,-32.715,-38.574,-35.645
1714655712.946,-26.855,-24.414,-39.062,-30.273
1714655712.950,-29.785,-30.273,-37.109,-35.645
1714655712.953,-29.785,-34.668,-33.203,-36.621
1714655712.957,-25.391,-38.086,-30.762,-34.180
1714655712.961,-31.250,-42.480,-32.227,-37.598
1714655712.965,-39.062,-41.504,-38.086,-39.551
1714655712.969,-49.316,-39.551,-44.922,-41.992
1714655712.971,-47.852,-33.691,-47.363,-43.945
1714655712.975,-43.457,-36.133,-47.363,-46.387
1714655712.979,-43.457,-36.133,-45.410,-47.852
1714655712.983,-41.504,-36.621,-41.504,-43.945
1714655712.987,-39.062,-41.504,-35.645,-37.109
1714655712.991,-42.480,-41.504,-33.203,-40.039
1714655712.995,-43.945,-44.922,-34.180,-49.316
1714655712.998,-41.992,-42.969,-36.621,-51.270
1714655713.002,-39.551,-36.133,-38.574,-45.898
