timestamps,TP9,AF7,AF8,TP10
1714719739.421,904.297,-37.598,-36.133,910.645
1714719739.425,972.656,-42.969,-39.551,976.074
1714719739.429,969.727,-42.480,-38.086,970.215
1714719739.433,904.785,-39.062,-32.227,907.227
1714719739.436,-893.066,-35.156,-37.109,-894.043
1714719739.440,197.266,-55.176,-42.969,188.965
1714719739.444,-1000.000,-66.895,-41.504,-1000.000
1714719739.448,-985.840,-45.410,-38.574,-984.863
1714719739.452,-972.656,-43.945,-31.738,-973.145
1714719739.454,-1000.000,-41.992,-32.715,-1000.000
1714719739.458,-997.559,-41.504,-41.504,-988.770
1714719739.462,-942.871,-40.527,-51.270,-960.449
1714719739.466,-1000.000,-32.715,-49.316,-1000.000
1714719739.470,-162.598,-22.461,-39.551,-36.621
1714719739.474,-946.289,-11.719,-34.180,-935.547
1714719739.478,944.336,-26.855,-31.738,934.570
1714719739.481,945.312,-42.480,-35.156,953.613
1714719739.485,980.469,-46.387,-34.180,981.934
1714719739.489,940.918,-35.156,-32.227,930.664
1714719739.493,955.078,-35.645,-37.109,988.281
1714719739.497,-976.074,-48.340,-37.109,906.250
1714719739.498,-225.586,-61.035,-34.180,-384.277
1714719739.502,-1000.000,-52.734,-32.227,-1000.000
1714719739.506,-940.430,-38.574,-28.320,-942.383
1714719739.510,-1000.000,-32.227,-28.809,-1000.000
1714719739.514,-1000.000,-32.715,-40.527,-1000.000
1714719739.518,-931.152,-42.969,-46.875,-933.105
1714719739.522,-1000.000,-48.828,-41.992,-1000.000
1714719739.525,-338.379,-41.016,-34.180,-318.848
1714719739.529,995.605,-24.414,-34.668,-999.512
1714719739.533,972.168,-26.855,-37.598,970.215
1714719739.537,931.641,-32.715,-36.621,934.082
1714719739.541,979.004,-35.156,-31.738,980.957
1714719739.544,967.773,-37.598,-26.367,960.938
1714719739.548,907.715,-37.598,-26.367,922.363
1714719739.552,-895.020,-35.156,-28.809,-920.410
1714719739.556,164.062,-45.410,-38.574,53.223
1714719739.560,-1000.000,-62.988,-48.828,-1000.000
1714719739.564,-980.957,-46.875,-34.180,-969.727
1714719739.568,-975.098,-30.762,-28.320,-981.934
1714719739.571,-1000.000,-43.457,-36.133,-1000.000
1714719739.575,-960.449,-42.480,-41.504,-953.613
1714719739.579,-1000.000,-32.227,-36.621,-1000.000
1714719739.583,-974.609,-37.109,-32.715,-850.586
1714719739.587,355.469,-30.273,-37.598,484.863
1714719739.588,-906.738,-25.879,-40.527,-931.641
1714719739.592,903.320,-36.621,-47.363,909.668
1714719739.596,974.609,-37.109,-49.316,976.562
1714719739.600,980.957,-33.691,-43.457,979.004
1714719739.604,894.531,-31.738,-40.527,898.438
1714719739.608,-901.367,-20.996,-37.109,-899.414
1714719739.612,453.613,-45.410,-38.086,392.090
1714719739.615,-956.543,-65.430,-44.922,-981.445
1714719739.619,-1000.000,-45.898,-47.363,-1000.000
1714719739.623,-951.660,-33.691,-40.527,-956.543
1714719739.627,-1000.000,-29.297,-37.598,-1000.000
1714719739.631,-1000.000,-35.156,-48.828,-1000.000
1714719739.634,-937.500,-31.738,-50.781,-938.477
1714719739.638,-1000.000,-36.621,-46.875,-1000.000
1714719739.642,-224.609,-24.414,-39.062,-217.773
1714719739.646,-961.914,0.488,-31.250,-960.938
1714719739.650,952.637,-16.602,-33.691,953.125
1714719739.654,940.918,-37.109,-41.504,941.895
1714719739.658,977.051,-46.875,-41.992,980.957
1714719739.661,959.961,-38.574,-33.203,949.219
1714719739.665,918.945,-32.227,-31.250,945.801
1714719739.669,-907.715,-39.062,-37.109,-973.633
1714719739.673,45.410,-49.805,-33.691,-113.770
1714719739.677,-1000.000,-51.270,-30.762,-1000.000
1714719739.693,-964.844,-38.574,-37.598,-956.543
1714719739.697,-983.887,-41.016,-39.062,-991.211
1714719739.701,-1000.000,-39.062,-39.551,-1000.000
1714719739.705,-928.223,-37.109,-39.551,-930.176
1714719739.709,-1000.000,-46.387,-41.992,-1000.000
